,MOUSEID,SEX,MODE,DIET,CHOICE_SESSION,PELLET_TYPE,COUNT,MEAL_SIZE,SNACK_SIZE,NUMBER_OF_MEALS,MEAL_FREQUENCY,NUMBER_OF_SNACKS,SNACK_FREQUENCY,NUMBER_OF_MEGA_MEALS,AVERAGE_MEGA_MEAL_SIZE,MEALS_HOUR_0,MEALS_HOUR_1,MEALS_HOUR_2,MEALS_HOUR_3,MEALS_HOUR_4,MEALS_HOUR_5,MEALS_HOUR_6,MEALS_HOUR_7,MEALS_HOUR_8,MEALS_HOUR_9,MEALS_HOUR_10,MEALS_HOUR_11,MEALS_HOUR_12,MEALS_HOUR_13,MEALS_HOUR_14,MEALS_HOUR_15,MEALS_HOUR_16,MEALS_HOUR_17,MEALS_HOUR_18,MEALS_HOUR_19,MEALS_HOUR_20,MEALS_HOUR_21,MEALS_HOUR_22,MEALS_HOUR_23
295,FEDXDM1,M,CE,PR,4.0,SUC,62,1.087719298245614,0,57,2.89613707253045,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,5.0,4.0,4.0,4.0,6.0,5.0,5.0,3.0,2.0,3.0,3.0
296,FEDXDM2,M,CE,PR,4.0,SUC,50,1.0204081632653061,0,49,2.6956402145509557,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,5.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0
297,FEDXDM3,M,CE,PR,4.0,SUC,49,1.0,0,49,2.5353570196619524,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0
298,FEDXDM4,M,CE,PR,4.0,SUC,41,1.0789473684210527,0,38,2.0579165099661525,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0
299,FEDXDM5,M,CE,PR,4.0,SUC,46,1.069767441860465,0,43,2.2307082642841705,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0
300,FEDXDM6,M,CE,PR,4.0,SUC,50,1.0,0,50,2.7194440247771565,0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,0.0
301,FEDXDM7,M,CE,PR,4.0,SUC,37,1.0,0,37,1.8724959583889786,0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0
302,FEDXDM8,M,CE,PR,4.0,SUC,58,1.0175438596491229,0,57,2.923201846232745,0,0.0,0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
303,FEDXDM9,M,CE,PR,4.0,SUC,36,1.0,0,36,1.8078087293727072,0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,6.0,3.0,3.0,1.0,3.0,1.0,2.0
304,FEDXDM10,M,CE,PR,4.0,SUC,41,1.0512820512820513,0,39,2.006115508816049,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0
305,FEDXDM11,M,FF,NR,0.0,MIX,238,2.2037037037037037,0,108,5.700963357233976,0,0.0,1,8.0,0.0,0.0,0.0,0.0,3.0,14.0,9.0,0.0,4.0,0.0,0.0,3.0,5.0,10.0,6.0,4.0,5.0,7.0,10.0,7.0,8.0,0.0,5.0,8.0
306,FEDXDM11,M,FR,NR,0.0,MIX,140,2.9166666666666665,0,48,2.373137403007622,0,0.0,9,8.666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,8.0,6.0,5.0,4.0,3.0,5.0,2.0,3.0,4.0
307,FEDXDM12,M,FF,NR,0.0,MIX,226,2.3789473684210525,0,95,4.921429804869626,0,0.0,5,6.8,0.0,0.0,0.0,0.0,5.0,12.0,9.0,0.0,6.0,0.0,0.0,4.0,4.0,8.0,10.0,3.0,9.0,6.0,4.0,0.0,7.0,0.0,3.0,5.0
308,FEDXDM12,M,FR,NR,0.0,MIX,118,2.5106382978723403,0,47,2.3240800516462237,0,0.0,6,6.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,9.0,3.0,4.0,6.0,1.0,8.0,2.0,1.0,2.0,3.0,1.0
309,FEDXDM13,M,FF,NR,0.0,MIX,223,2.372340425531915,0,94,5.033991342248933,0,0.0,3,7.666666666666667,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,3.0,0.0,2.0,5.0,8.0,9.0,11.0,10.0,7.0,7.0,7.0,3.0,0.0,5.0,8.0
310,FEDXDM13,M,FR,NR,0.0,MIX,151,2.5166666666666666,0,60,2.9613786862995104,0,0.0,6,8.666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,3.0,5.0
311,FEDXDM14,M,FF,NR,0.0,MIX,289,2.8333333333333335,0,102,5.861413954379301,0,0.0,13,7.3076923076923075,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,5.0,5.0,1.0,7.0,8.0,9.0,12.0,10.0,0.0,0.0,12.0,0.0,0.0,3.0,4.0
312,FEDXDM14,M,FR,NR,0.0,MIX,99,2.75,0,36,1.799025527839087,0,0.0,5,7.8,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,8.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0
313,FEDXDM15,M,FF,NR,0.0,MIX,247,3.0121951219512195,0,82,4.516731184111878,0,0.0,10,7.8,0.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,7.0,10.0,9.0,8.0,2.0,3.0,9.0,0.0,2.0,3.0,3.0
314,FEDXDM15,M,FR,NR,0.0,MIX,123,2.7954545454545454,0,44,2.456423298802804,0,0.0,6,9.166666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,6.0,3.0,3.0,0.0,5.0,2.0,0.0,3.0,2.0,5.0
315,FEDXDM16,M,FF,NR,0.0,MIX,334,3.0642201834862384,0,109,5.782578582059859,0,0.0,15,8.6,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,5.0,0.0,3.0,3.0,3.0,8.0,10.0,10.0,8.0,13.0,9.0,2.0,5.0,5.0,2.0,6.0
316,FEDXDM16,M,FR,NR,0.0,MIX,110,2.682926829268293,0,41,2.0492884415133634,0,0.0,6,7.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,9.0,2.0,4.0,4.0,5.0,0.0,1.0,1.0,1.0,4.0
317,FEDXDM17,M,FF,NR,0.0,MIX,223,2.5632183908045976,0,87,4.751718173956578,0,0.0,5,6.8,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,6.0,0.0,4.0,1.0,6.0,5.0,7.0,7.0,9.0,9.0,2.0,0.0,2.0,7.0,2.0,6.0
318,FEDXDM17,M,FR,NR,0.0,MIX,131,3.046511627906977,0,43,2.1448761292467995,0,0.0,7,8.857142857142858,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0
319,FEDXDM18,M,FF,NR,0.0,MIX,214,2.183673469387755,0,98,5.503385018563005,0,0.0,1,7.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,0.0,6.0,0.0,4.0,6.0,7.0,14.0,8.0,12.0,6.0,6.0,0.0,7.0,3.0,1.0,4.0
320,FEDXDM18,M,FR,NR,0.0,MIX,112,2.488888888888889,0,45,2.392061898293072,0,0.0,2,9.5,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,5.0,4.0,2.0,5.0,7.0,1.0,0.0,2.0,1.0,0.0,4.0
321,FEDXDM19,M,FF,NR,0.0,MIX,222,2.176470588235294,0,102,5.554295049235377,0,0.0,2,8.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,3.0,0.0,5.0,0.0,3.0,5.0,10.0,10.0,9.0,10.0,10.0,9.0,0.0,0.0,0.0,3.0,6.0
322,FEDXDM19,M,FR,NR,0.0,MIX,136,2.5185185185185186,0,54,2.7000375005208404,0,0.0,8,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.0,7.0,7.0,8.0,6.0,3.0,0.0,5.0,1.0,2.0,2.0
323,FEDXDM20,M,FF,NR,0.0,MIX,206,2.1020408163265305,0,98,5.258999776403071,0,0.0,5,8.4,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,8.0,10.0,8.0,9.0,14.0,2.0,0.0,0.0,6.0,9.0
324,FEDXDM20,M,FR,NR,0.0,MIX,134,2.126984126984127,0,63,3.464817134651226,0,0.0,5,7.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,5.0,5.0,7.0,8.0,8.0,7.0,2.0,0.0,2.0,3.0,3.0
325,FEDXDM11,M,FR,NR,1.0,CAS20,78,2.2941176470588234,0,34,1.8015366047511112,0,0.0,3,7.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0
326,FEDXDM12,M,FR,NR,1.0,CAS20,93,1.7222222222222223,0,54,2.7137951252198675,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,4.0,4.0,4.0,6.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0
327,FEDXDM13,M,FR,NR,1.0,CAS20,108,1.6363636363636365,0,66,3.3201514749241925,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,5.0,3.0,6.0,2.0,6.0,5.0,4.0,6.0,6.0,4.0,4.0
328,FEDXDM14,M,FR,NR,1.0,CAS20,84,2.1538461538461537,0,39,1.9408886062650335,0,0.0,2,6.0,0.0,0.0,0.0,2.0,2.0,3.0,6.0,0.0,3.0,0.0,2.0,0.0,5.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0
329,FEDXDM15,M,FR,NR,1.0,CAS20,75,1.530612244897959,0,49,2.555595798623687,0,0.0,1,6.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,3.0,7.0,4.0,7.0,0.0,3.0,2.0,1.0,2.0
330,FEDXDM16,M,FR,NR,1.0,CAS20,102,1.7586206896551724,0,58,2.8188028188028187,0,0.0,2,6.5,0.0,0.0,0.0,10.0,7.0,9.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,6.0,6.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0
331,FEDXDM17,M,FR,NR,1.0,CAS20,116,2.1481481481481484,0,54,2.592103684147366,0,0.0,3,8.333333333333334,0.0,0.0,0.0,3.0,6.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,9.0,2.0,0.0,7.0,1.0,4.0,0.0,3.0,1.0,4.0
332,FEDXDM19,M,FR,NR,1.0,CAS20,81,1.5576923076923077,0,52,2.5295246331378536,0,0.0,2,7.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,4.0,5.0,9.0,4.0,1.0,4.0,3.0,0.0,1.0,4.0
333,FEDXDM20,M,FR,NR,1.0,CAS20,73,1.4313725490196079,0,51,2.4758283102067233,0,0.0,0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,2.0,3.0,5.0,0.0,5.0,0.0,0.0,4.0,3.0
334,FEDXDM11,M,FR,NR,1.0,CAS5,70,1.794871794871795,0,39,2.025740174294454,0,0.0,2,7.0,0.0,0.0,0.0,1.0,3.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,1.0,4.0,2.0,3.0,0.0,1.0,1.0
335,FEDXDM12,M,FR,NR,1.0,CAS5,61,1.4523809523809523,0,42,2.0908814337472688,0,0.0,0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0
336,FEDXDM13,M,FR,NR,1.0,CAS5,49,1.4411764705882353,0,34,1.6987966856809762,0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0
337,FEDXDM14,M,FR,NR,1.0,CAS5,75,1.875,0,40,2.09979876928461,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,6.0,4.0,2.0,0.0,2.0,0.0,2.0
338,FEDXDM15,M,FR,NR,1.0,CAS5,67,1.3958333333333333,0,48,2.412868632707775,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,4.0,5.0,3.0,5.0,3.0,0.0,4.0,3.0,0.0,4.0
339,FEDXDM16,M,FR,NR,1.0,CAS5,57,1.5,0,38,1.8311291963377416,0,0.0,0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0
340,FEDXDM17,M,FR,NR,1.0,CAS5,55,1.7741935483870968,0,31,1.5992433687287735,0,0.0,3,6.666666666666667,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0
341,FEDXDM19,M,FR,NR,1.0,CAS5,80,1.3114754098360655,0,61,2.9464249775261298,0,0.0,0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,2.0,0.0,7.0,3.0,0.0,4.0,7.0
342,FEDXDM20,M,FR,NR,1.0,CAS5,71,1.5106382978723405,0,47,2.295918367346939,0,0.0,2,6.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,6.0,7.0,4.0,0.0,4.0,0.0,2.0,2.0,2.0
343,FEDXDM11,M,FR,NR,2.0,CAS20,90,2.4324324324324325,0,37,1.8835107962499469,0,0.0,2,7.5,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,3.0,2.0,1.0,4.0,0.0,2.0,3.0,1.0
344,FEDXDM12,M,FR,NR,2.0,CAS20,107,1.3896103896103895,0,77,3.8261397672845727,0,0.0,0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,8.0,0.0,6.0,5.0,3.0,8.0,5.0,4.0,5.0,2.0,9.0
345,FEDXDM13,M,FR,NR,2.0,CAS20,133,2.1451612903225805,0,62,3.0754392008267306,0,0.0,4,6.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,6.0,4.0,3.0,0.0,7.0,0.0,10.0,2.0,6.0,6.0
346,FEDXDM14,M,FR,NR,2.0,CAS20,155,2.1527777777777777,0,72,3.628270272540209,0,0.0,3,8.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,6.0,0.0,0.0,3.0,4.0,3.0,5.0,7.0,3.0,0.0,8.0,2.0,3.0,1.0,1.0,1.0,3.0
347,FEDXDM15,M,FR,NR,2.0,CAS20,132,1.8857142857142857,0,70,3.5066236223978624,0,0.0,3,8.666666666666666,0.0,0.0,0.0,1.0,10.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,7.0,5.0,11.0,1.0,5.0,0.0,5.0,2.0,5.0,0.0,3.0,6.0
348,FEDXDM16,M,FR,NR,2.0,CAS20,107,1.6984126984126984,0,63,3.0964993719622083,0,0.0,1,6.0,0.0,0.0,0.0,5.0,10.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,6.0,7.0,2.0,2.0,5.0,2.0,2.0,0.0,3.0,2.0
349,FEDXDM17,M,FR,NR,2.0,CAS20,108,2.076923076923077,0,52,2.610514572584019,0,0.0,3,6.333333333333333,0.0,0.0,0.0,3.0,4.0,4.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,5.0,7.0,1.0,3.0,4.0,5.0,1.0,1.0,0.0,3.0
350,FEDXDM19,M,FR,NR,2.0,CAS20,105,1.5909090909090908,0,66,3.3357200016847064,0,0.0,1,8.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,4.0,7.0,5.0,0.0,7.0,1.0,4.0,6.0,5.0,2.0,4.0
351,FEDXDM20,M,FR,NR,2.0,CAS20,70,1.4893617021276595,0,47,2.3757037952289353,0,0.0,1,7.0,0.0,0.0,0.0,5.0,5.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,6.0,3.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0
352,FEDXDM11,M,FR,NR,2.0,SUC,56,1.75,0,32,1.5953027197695675,0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,3.0
353,FEDXDM12,M,FR,NR,2.0,SUC,40,1.0810810810810811,0,37,1.8659643617617392,0,0.0,0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,1.0,4.0,0.0,1.0,1.0
354,FEDXDM13,M,FR,NR,2.0,SUC,38,1.3571428571428572,0,28,1.48407708955993,0,0.0,0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,5.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0
355,FEDXDM14,M,FR,NR,2.0,SUC,16,1.1428571428571428,0,14,0.8343265792610252,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
356,FEDXDM15,M,FR,NR,2.0,SUC,29,1.380952380952381,0,21,1.3212394484349603,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
357,FEDXDM16,M,FR,NR,2.0,SUC,48,1.263157894736842,0,38,1.8761314389160133,0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,6.0,4.0,2.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0
358,FEDXDM17,M,FR,NR,2.0,SUC,37,1.3214285714285714,0,28,1.4001555728414268,0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,5.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0
359,FEDXDM19,M,FR,NR,2.0,SUC,65,1.2745098039215685,0,51,2.606473594548552,0,0.0,0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,6.0,6.0,0.0,6.0,4.0,3.0,1.0,2.0,2.0,1.0
360,FEDXDM20,M,FR,NR,2.0,SUC,56,1.4,0,40,2.0246330352623585,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,3.0,4.0,4.0,0.0,5.0,5.0,0.0,3.0,1.0,3.0
361,FEDXDM11,M,FR,NR,3.0,CAS5,121,2.5208333333333335,0,48,2.3824295818339745,0,0.0,4,6.5,0.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,4.0,0.0,4.0,4.0,1.0,3.0,2.0,2.0,3.0
362,FEDXDM12,M,FR,NR,3.0,CAS5,110,1.25,0,88,4.38987889033617,0,0.0,0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,3.0,3.0,0.0,2.0,2.0,2.0,10.0,6.0,8.0,5.0,2.0,10.0,4.0,3.0,5.0,4.0,8.0
363,FEDXDM13,M,FR,NR,3.0,CAS5,111,1.608695652173913,0,69,3.5735351239372184,0,0.0,1,7.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,7.0,5.0,5.0,0.0,10.0,4.0,2.0,9.0,6.0,1.0
364,FEDXDM14,M,FR,NR,3.0,CAS5,122,1.967741935483871,0,62,3.117753876239698,0,0.0,4,7.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,6.0,0.0,0.0,2.0,3.0,2.0,5.0,7.0,1.0,6.0,0.0,4.0,0.0,3.0,3.0,1.0,4.0
365,FEDXDM15,M,FR,NR,3.0,CAS5,139,2.1384615384615384,0,65,3.2328479456218395,0,0.0,4,8.75,0.0,0.0,0.0,1.0,8.0,4.0,0.0,3.0,1.0,0.0,2.0,3.0,2.0,4.0,8.0,3.0,3.0,7.0,1.0,5.0,0.0,3.0,2.0,5.0
366,FEDXDM16,M,FR,NR,3.0,CAS5,116,1.7575757575757576,0,66,3.226288274831964,0,0.0,1,6.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,5.0,7.0,7.0,1.0,5.0,8.0,3.0,0.0,5.0,4.0,2.0
367,FEDXDM17,M,FR,NR,3.0,CAS5,116,1.8709677419354838,0,62,3.063409278067527,0,0.0,3,6.333333333333333,0.0,0.0,0.0,4.0,6.0,1.0,4.0,0.0,1.0,1.0,4.0,1.0,6.0,6.0,6.0,4.0,0.0,1.0,3.0,1.0,5.0,1.0,2.0,5.0
368,FEDXDM18,M,FR,NR,3.0,CAS5,107,1.5285714285714285,0,70,3.5254123473370544,0,0.0,0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,7.0,6.0,5.0,1.0,5.0,4.0,0.0,4.0,2.0,1.0,5.0
369,FEDXDM19,M,FR,NR,3.0,CAS5,111,1.608695652173913,0,69,3.4816735580629334,0,0.0,0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,7.0,7.0,9.0,4.0,0.0,4.0,7.0,1.0,0.0,4.0,4.0
370,FEDXDM20,M,FR,NR,3.0,CAS5,99,1.4558823529411764,0,68,3.338333560616391,0,0.0,0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,4.0,6.0,8.0,2.0,0.0,7.0,0.0,4.0,8.0,5.0
371,FEDXDM11,M,FR,NR,3.0,SUC,23,1.7692307692307692,0,13,0.6621485872748624,0,0.0,0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
372,FEDXDM12,M,FR,NR,3.0,SUC,24,1.0909090909090908,0,22,1.0946029991016515,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0
373,FEDXDM13,M,FR,NR,3.0,SUC,37,1.2758620689655173,0,29,1.4750137752723267,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0
374,FEDXDM14,M,FR,NR,3.0,SUC,16,1.0666666666666667,0,15,0.794152683206612,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0
375,FEDXDM15,M,FR,NR,3.0,SUC,11,1.0,0,11,0.5845191001948397,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
376,FEDXDM16,M,FR,NR,3.0,SUC,36,1.2857142857142858,0,28,1.3770115570612824,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0
377,FEDXDM17,M,FR,NR,3.0,SUC,31,1.1923076923076923,0,26,1.372092000527728,0,0.0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0
378,FEDXDM18,M,FR,NR,3.0,SUC,21,1.3125,0,16,1.0355614684836933,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
379,FEDXDM19,M,FR,NR,3.0,SUC,30,1.0714285714285714,0,28,1.391630886474397,0,0.0,0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0
