,MOUSEID,SEX,DIET,CHOICE_SESSION,PELLET_TYPE,COUNT,MEAL_SIZE,SNACK_SIZE,NUMBER_OF_MEALS,MEAL_FREQUENCY,NUMBER_OF_SNACKS,SNACK_FREQUENCY,NUMBER_OF_MEGA_MEALS,AVERAGE_MEGA_MEAL_SIZE,MEALS_HOUR_0,MEALS_HOUR_1,MEALS_HOUR_2,MEALS_HOUR_3,MEALS_HOUR_4,MEALS_HOUR_5,MEALS_HOUR_6,MEALS_HOUR_7,MEALS_HOUR_8,MEALS_HOUR_9,MEALS_HOUR_10,MEALS_HOUR_11,MEALS_HOUR_12,MEALS_HOUR_13,MEALS_HOUR_14,MEALS_HOUR_15,MEALS_HOUR_16,MEALS_HOUR_17,MEALS_HOUR_18,MEALS_HOUR_19,MEALS_HOUR_20,MEALS_HOUR_21,MEALS_HOUR_22,MEALS_HOUR_23
83,FEDXDF4,F,PR,4.0,CAS5,80,2.3157894736842106,1.0,19,0.8354912786436703,26,1.1433038549860752,2,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
84,FEDXDF5,F,PR,4.0,CAS5,55,2.1666666666666665,1.0,6,0.2699561321285291,42,1.8896929248997036,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,FEDXDF6,F,PR,4.0,CAS5,58,2.25,1.0,8,0.36369606122217035,40,1.8184803061108517,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,FEDXDF7,F,PR,4.0,CAS5,79,2.5,1.0,4,0.17653116265385183,57,2.5155690678173883,2,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,FEDXDF8,F,PR,4.0,CAS5,63,2.2857142857142856,1.0,7,0.3141831238779174,47,2.1095152603231595,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,FEDXDF9,F,PR,4.0,CAS5,80,2.2142857142857144,1.0,14,0.6158959820119269,44,1.9356730863231988,1,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
89,FEDXDF10,F,PR,4.0,CAS5,54,2.0,1.0,3,0.13216020754047406,48,2.114563320647585,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,FEDXDF1,F,PR,4.0,SUC,33,2.0,1.0,3,0.13382567966097494,27,1.2044311169487745,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,FEDXDF2,F,PR,4.0,SUC,47,0.0,1.0,0,0.0,47,2.091419247979036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,FEDXDF3,F,PR,4.0,SUC,48,2.0,1.0,2,0.08944877194290186,44,1.967872982743841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,FEDXDF4,F,PR,4.0,SUC,43,2.0,1.0,3,0.1327613123701582,37,1.6373895192319512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
94,FEDXDF5,F,PR,4.0,SUC,48,2.0,1.0,4,0.18081593189266565,40,1.8081593189266565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
95,FEDXDF6,F,PR,4.0,SUC,39,2.0,1.0,2,0.09172909341079345,35,1.6052591346888854,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,FEDXDF7,F,PR,4.0,SUC,48,2.2,1.0,5,0.22940456769983683,37,1.6975938009787925,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97,FEDXDF8,F,PR,4.0,SUC,41,2.0,1.0,2,0.0926140310257004,37,1.7133595739754575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,FEDXDF9,F,PR,4.0,SUC,46,2.0,1.0,2,0.0974817221770918,42,2.047116165718928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,FEDXDF10,F,PR,4.0,SUC,52,2.3333333333333335,1.0,3,0.13271563218108312,45,1.9907344827162468,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,FEDXDF11,F,NR,0.0,MIX,240,3.3333333333333335,1.0,9,0.4092821141189697,2,0.0909515809153266,22,9.454545454545455,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,FEDXDF11,F,NR,0.0,MIX,319,3.0,1.0,22,0.4554105882961778,16,0.3312077005790384,24,9.875,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
102,FEDXDF12,F,NR,0.0,MIX,271,2.7,1.0,20,0.8612852289583234,9,0.38757835303124555,29,7.172413793103448,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
103,FEDXDF12,F,NR,0.0,MIX,304,2.9565217391304346,1.0,46,1.0680632324391959,29,0.6733442117551452,23,6.043478260869565,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,5.0,4.0,5.0,0.0,0.0,4.0,4.0,3.0,2.0
104,FEDXDF13,F,NR,0.0,MIX,258,2.72972972972973,1.0,37,1.5893850082333008,11,0.4725198673126029,20,7.3,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,5.0,1.0,3.0,0.0,2.0
105,FEDXDF13,F,NR,0.0,MIX,340,2.7362637362637363,1.0,91,1.9339870477180017,39,0.8288515918791436,9,5.777777777777778,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,7.0,6.0,5.0,8.0,6.0,7.0,8.0,6.0,7.0,7.0,7.0
106,FEDXDF14,F,NR,0.0,MIX,1,0.0,1.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,FEDXDF14,F,NR,0.0,MIX,164,2.8181818181818183,1.0,22,1.2169263390799299,11,0.6084631695399649,12,7.583333333333333,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0
108,FEDXDF14,F,NR,0.0,MIX,206,2.8620689655172415,1.0,29,1.170101879560203,18,0.7262701321408157,15,7.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0
109,FEDXDF15,F,NR,0.0,MIX,145,2.6,1.0,5,0.20931692908807592,7,0.2930437007233063,14,8.928571428571429,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
110,FEDXDF15,F,NR,0.0,MIX,272,2.914285714285714,1.0,35,1.5121330677099585,6,0.25922281160742144,22,7.454545454545454,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,6.0,1.0,3.0,1.0,0.0,4.0,2.0,3.0,1.0
111,FEDXDF15,F,NR,0.0,MIX,175,2.727272727272727,1.0,33,1.3498466083399614,10,0.4090444267696853,12,6.25,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,3.0
112,FEDXDF16,F,NR,0.0,MIX,256,2.782608695652174,1.0,46,1.9792276709414478,27,1.1617205894656324,16,6.3125,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,1.0,3.0,3.0,3.0,3.0
113,FEDXDF16,F,NR,0.0,MIX,307,2.74,1.0,50,1.039188970741057,32,0.6650809412742766,22,6.2727272727272725,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,7.0,8.0,6.0,4.0,3.0,0.0,2.0,3.0,0.0,0.0
114,FEDXDF17,F,NR,0.0,MIX,81,2.875,1.0,8,0.4666159005848901,6,0.34996192543866755,7,7.428571428571429,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
115,FEDXDF17,F,NR,0.0,MIX,271,2.7419354838709675,1.0,31,1.3276705092972627,16,0.6852492951211678,26,6.538461538461538,0.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,4.0
116,FEDXDF17,F,NR,0.0,MIX,229,2.8205128205128207,1.0,39,1.5846679985101413,13,0.5282226661700471,16,6.625,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,6.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0
117,FEDXDF18,F,NR,0.0,MIX,244,2.823529411764706,1.0,51,2.170597623692144,15,0.6384110657918071,12,7.083333333333333,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0
118,FEDXDF18,F,NR,0.0,MIX,288,2.7906976744186047,1.0,43,0.8898341620440894,19,0.3931825367171558,23,6.478260869565218,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,5.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,6.0
119,FEDXDF19,F,NR,0.0,MIX,278,2.75,1.0,32,1.3598375749563247,14,0.5949289390433921,21,8.380952380952381,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,4.0,0.0,2.0
120,FEDXDF19,F,NR,0.0,MIX,312,2.65,1.0,40,0.8271108558299828,15,0.31016657093624356,28,6.821428571428571,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,3.0,4.0,5.0,1.0,0.0,3.0,2.0,1.0,3.0
121,FEDXDF20,F,NR,0.0,MIX,305,2.7837837837837838,1.0,37,1.6225697997368804,17,0.7455050431223504,21,8.80952380952381,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0
122,FEDXDF20,F,NR,0.0,MIX,283,3.0416666666666665,1.0,48,1.107145831865041,26,0.5997039922602305,17,6.529411764705882,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,0.0,8.0,1.0,4.0
123,FEDXDF11,F,NR,1.0,CAS20,95,2.8636363636363638,1.0,22,0.9678838539375276,10,0.4399472063352398,4,5.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
124,FEDXDF12,F,NR,1.0,CAS20,128,2.76,1.0,25,1.0621348911311737,25,1.0621348911311737,6,5.666666666666667,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0
125,FEDXDF13,F,NR,1.0,CAS20,119,2.962962962962963,1.0,27,1.169914422926471,18,0.7799429486176473,4,5.25,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,2.0
126,FEDXDF14,F,NR,1.0,CAS20,114,2.2413793103448274,1.0,29,1.2055705674495947,31,1.2887133652047391,3,6.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
127,FEDXDF15,F,NR,1.0,CAS20,136,2.5,1.0,38,1.6326530612244898,36,1.5467239527389904,1,5.0,4.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,5.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0
128,FEDXDF16,F,NR,1.0,CAS20,144,2.657142857142857,1.0,35,1.5005895173103718,22,0.943227696595091,5,5.8,2.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0,3.0
129,FEDXDF17,F,NR,1.0,CAS20,72,2.5714285714285716,1.0,21,0.9933905365097303,18,0.851477602722626,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0
130,FEDXDF18,F,NR,1.0,CAS20,92,2.4782608695652173,1.0,23,0.9921039073077799,23,0.9921039073077799,2,6.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0
131,FEDXDF19,F,NR,1.0,CAS20,130,2.7948717948717947,1.0,39,1.6739594386751397,15,0.6438305533365922,1,6.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0
132,FEDXDF20,F,NR,1.0,CAS20,128,2.5121951219512195,1.0,41,1.7837073559801324,19,0.8265960917956712,1,6.0,3.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0
133,FEDXDF11,F,NR,1.0,CAS5,73,2.4705882352941178,1.0,17,0.7226525599848856,15,0.6376346117513697,3,5.333333333333333,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
134,FEDXDF12,F,NR,1.0,CAS5,50,2.125,1.0,8,0.3435770185149838,33,1.4172552013743083,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
135,FEDXDF13,F,NR,1.0,CAS5,40,2.1818181818181817,1.0,11,0.48080425438916,16,0.6993516427478691,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
136,FEDXDF14,F,NR,1.0,CAS5,95,2.5833333333333335,1.0,24,1.0190722196666784,33,1.4012243020416826,0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
137,FEDXDF15,F,NR,1.0,CAS5,70,2.533333333333333,1.0,15,0.6398483322471711,32,1.3650097754606316,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
138,FEDXDF16,F,NR,1.0,CAS5,59,2.0833333333333335,1.0,12,0.5130458534731541,34,1.4536299181739367,0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0
139,FEDXDF17,F,NR,1.0,CAS5,115,2.4545454545454546,1.0,33,1.4611647500153742,34,1.5054424697128097,0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0
140,FEDXDF18,F,NR,1.0,CAS5,107,2.576923076923077,1.0,26,1.1198717411851977,40,1.722879601823381,0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0
141,FEDXDF19,F,NR,1.0,CAS5,55,2.727272727272727,1.0,11,0.48633712004912494,25,1.105311636475284,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
142,FEDXDF20,F,NR,1.0,CAS5,61,2.3,1.0,10,0.4290771266135087,33,1.4159545178245787,1,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
143,FEDXDF11,F,NR,2.0,CAS20,137,2.739130434782609,1.0,23,1.0188386715721862,6,0.26578400127970075,10,6.8,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
144,FEDXDF12,F,NR,2.0,CAS20,160,2.395348837209302,1.0,43,1.9419911682055402,16,0.7226013649136893,7,5.857142857142857,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
145,FEDXDF13,F,NR,2.0,CAS20,113,2.6153846153846154,1.0,26,1.1575849019268345,20,0.8904499245591035,4,6.25,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0
146,FEDXDF14,F,NR,2.0,CAS20,145,2.8214285714285716,1.0,28,1.2476482820081196,21,0.9357362115060897,7,6.428571428571429,3.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
147,FEDXDF15,F,NR,2.0,CAS20,164,2.731707317073171,1.0,41,1.886816572283227,22,1.0124381607373414,6,5.0,3.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0
148,FEDXDF16,F,NR,2.0,CAS20,146,2.5428571428571427,1.0,35,1.5047111790486882,29,1.2467606912117701,5,5.6,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,0.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
149,FEDXDF17,F,NR,2.0,CAS20,150,2.75,1.0,36,1.5320235477693454,15,0.6383431449038939,7,5.142857142857143,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0
150,FEDXDF18,F,NR,2.0,CAS20,108,2.8095238095238093,1.0,21,0.9483904960232833,21,0.9483904960232833,5,5.6,3.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
151,FEDXDF19,F,NR,2.0,CAS20,128,2.8125,1.0,32,1.3917245545152521,16,0.6958622772576261,4,5.5,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0
152,FEDXDF20,F,NR,2.0,CAS20,142,2.8,1.0,35,1.489837182079387,12,0.5108013195700756,6,5.333333333333333,0.0,1.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0
153,FEDXDF11,F,NR,2.0,SUC,30,2.2,1.0,10,0.5057742560903651,8,0.40461940487229203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
154,FEDXDF12,F,NR,2.0,SUC,24,2.3333333333333335,1.0,3,0.1386642015253062,17,0.7857638086434018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
155,FEDXDF13,F,NR,2.0,SUC,45,2.142857142857143,1.0,7,0.31452428202343957,30,1.347961208671884,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
156,FEDXDF14,F,NR,2.0,SUC,43,2.0,1.0,7,0.31312127236580517,29,1.297216699801193,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
157,FEDXDF15,F,NR,2.0,SUC,54,2.2142857142857144,1.0,14,0.6607236497115888,23,1.0854745673833246,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
158,FEDXDF16,F,NR,2.0,SUC,37,2.0,1.0,5,0.21675517502980385,27,1.1704779451609408,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
159,FEDXDF17,F,NR,2.0,SUC,45,2.090909090909091,1.0,11,0.5142857142857142,22,1.0285714285714285,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
160,FEDXDF18,F,NR,2.0,SUC,84,2.3529411764705883,1.0,17,0.7198983672893239,44,1.863266362395897,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0
161,FEDXDF19,F,NR,2.0,SUC,47,2.0,1.0,13,0.55169161853118,21,0.8911941530119061,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
162,FEDXDF20,F,NR,2.0,SUC,58,2.125,1.0,16,0.6874000525097261,24,1.0311000787645892,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
163,FEDXDF11,F,NR,3.0,CAS5,147,3.0,1.0,14,0.6276775929062469,17,0.7621799342432999,13,6.769230769230769,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
164,FEDXDF12,F,NR,3.0,CAS5,136,2.7142857142857144,1.0,28,1.3391255828783228,29,1.3869514965525487,5,6.2,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0
165,FEDXDF13,F,NR,3.0,CAS5,98,2.9166666666666665,1.0,24,1.062887511071745,15,0.6643046944198406,2,6.5,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0
166,FEDXDF14,F,NR,3.0,CAS5,134,2.5625,1.0,32,1.4121454313662998,22,0.9708499840643311,5,6.0,2.0,1.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0
